sep=	
1784682262621.97998047	1120.190338
1784682262626.97998047	1065.779163
1784682262631.97998047	1031.650813
1784682262636.97998047	990.631935
1784682262641.97998047	932.697853
1784682262646.97998047	1003.755835
1784682262651.97998047	955.658245
1784682262656.97998047	931.902980
1784682262661.97998047	904.791563
1784682262666.97998047	907.498979
1784682262671.97998047	888.746461
1784682262676.97998047	913.859864
1784682262681.97998047	885.376183
1784682262686.97998047	902.624372
1784682262691.97998047	903.362539
1784682262696.97998047	897.026649
1784682262701.97998047	917.295892
1784682262706.97998047	914.601639
1784682262711.97998047	887.570849
1784682262716.97998047	900.491881
1784682262721.97998047	938.163153
1784682262726.97998047	880.606644
1784682262731.97998047	912.247933
1784682262736.97998047	940.374148
1784682262741.97998047	921.169542
1784682262746.97998047	972.971365
1784682262751.97998047	979.062192
1784682262756.97998047	942.215500
1784682262761.97998047	945.358701
1784682262766.97998047	934.517641
1784682262771.97998047	972.963565
1784682262776.97998047	933.086857
1784682262781.97998047	948.743533
1784682262786.97998047	974.731635
1784682262791.97998047	948.550008
1784682262796.97998047	951.736880
1784682262801.97998047	928.989897
1784682262806.97998047	914.988630
1784682262811.97998047	913.697791
1784682262816.97998047	888.536580
1784682262821.97998047	871.734216
1784682262826.97998047	862.915496
1784682262831.97998047	866.924030
1784682262836.97998047	791.866407
1784682262841.97998047	778.415868
1784682262846.97998047	746.435022
1784682262851.97998047	754.463552
1784682262856.97998047	718.412039
1784682262861.97998047	698.593228
1784682262866.97998047	664.637428
1784682262871.97998047	682.041673
1784682262876.97998047	647.104608
1784682262881.97998047	583.169192
1784682262886.97998047	620.471001
1784682262891.97998047	591.679563
1784682262896.97998047	587.942721
1784682262901.97998047	515.253935
1784682262906.97998047	572.832170
1784682262911.97998047	543.476645
1784682262916.97998047	520.376694
1784682262921.97998047	541.892955
1784682262926.97998047	504.237655
1784682262931.97998047	559.327983
1784682262936.97998047	560.436901
1784682262941.97998047	580.070606
1784682262946.97998047	580.630855
1784682262951.97998047	639.499286
1784682262956.97998047	636.330406
1784682262961.97998047	710.657316
1784682262966.97998047	712.549694
1784682262971.97998047	768.757010
1784682262976.97998047	771.188131
1784682262981.97998047	808.080676
1784682262986.97998047	889.265156
1784682262991.97998047	922.466422
1784682262996.97998047	982.863198
1784682263001.97998047	1078.919854
1784682263006.97998047	1096.380908
1784682263011.97998047	1176.614832
1784682263016.97998047	1221.270177
1784682263021.97998047	1291.434160
1784682263026.97998047	1389.610641
1784682263031.97998047	1432.485929
1784682263036.97998047	1558.694872
1784682263041.97998047	1596.078604
1784682263046.97998047	1668.355142
1784682263051.97998047	1703.794230
1784682263056.97998047	1794.966449
1784682263061.97998047	1849.303809
1784682263066.97998047	1911.006669
1784682263071.97998047	1992.539444
1784682263076.97998047	2042.019940
1784682263081.97998047	2085.671436
1784682263086.97998047	2171.709163
1784682263091.97998047	2225.015989
1784682263096.97998047	2295.786629
1784682263101.97998047	2339.223239
1784682263106.97998047	2402.599668
1784682263111.97998047	2428.867880
1784682263116.97998047	2483.978016
1784682263121.97998047	2485.478126
1784682263126.97998047	2553.397656
1784682263131.97998047	2608.740056
1784682263136.97998047	2590.840353
1784682263141.97998047	2651.594709
1784682263146.97998047	2665.321189
1784682263151.97998047	2668.080257
1784682263156.97998047	2709.988327
1784682263161.97998047	2738.262232
1784682263166.97998047	2747.418440
1784682263171.97998047	2713.837333
1784682263176.97998047	2759.777443
1784682263181.97998047	2739.559268
1784682263186.97998047	2733.049160
1784682263191.97998047	2734.307300
1784682263196.97998047	2721.214030
1784682263201.97998047	2676.261660
1784682263206.97998047	2721.856549
1784682263211.97998047	2706.883182
1784682263216.97998047	2688.226383
1784682263221.97998047	2668.252597
1784682263226.97998047	2662.814551
1784682263231.97998047	2628.859467
1784682263236.97998047	2607.643103
1784682263241.97998047	2567.688316
1784682263246.97998047	2601.781720
1784682263251.97998047	2563.710581
1784682263256.97998047	2523.240153
1784682263261.97998047	2494.540107
1784682263266.97998047	2478.341149
1784682263271.97998047	2443.717992
1784682263276.97998047	2423.800656
1784682263281.97998047	2379.940861
1784682263286.97998047	2356.863050
1784682263291.97998047	2268.635935
1784682263296.97998047	2257.185976
1784682263301.97998047	2232.136826
1784682263306.97998047	2232.173012
1784682263311.97998047	2137.947997
1784682263316.97998047	2084.166509
1784682263321.97998047	2064.404874
1784682263326.97998047	1964.356828
1784682263331.97998047	1923.439114
1784682263336.97998047	1899.871137
1784682263341.97998047	1866.162196
1784682263346.97998047	1773.658832
1784682263351.97998047	1783.184298
1784682263356.97998047	1697.829554
1784682263361.97998047	1667.813088
1784682263366.97998047	1589.099456
1784682263371.97998047	1575.391993
1784682263376.97998047	1479.903491
1784682263381.97998047	1470.883634
1784682263386.97998047	1450.369904
1784682263391.97998047	1346.312146
1784682263396.97998047	1339.046878
1784682263401.97998047	1302.718000
1784682263406.97998047	1289.152548
1784682263411.97998047	1168.197126
1784682263416.97998047	1173.038845
1784682263421.97998047	1149.154512
1784682263426.97998047	1113.260471
1784682263431.97998047	1104.506534
1784682263436.97998047	1042.476348
1784682263441.97998047	1032.776918
1784682263446.97998047	992.758457
1784682263451.97998047	954.746081
1784682263456.97998047	982.763101
1784682263461.97998047	926.265278
1784682263466.97998047	942.405758
1784682263471.97998047	903.228462
1784682263476.97998047	905.452236
1784682263481.97998047	865.958398
1784682263486.97998047	931.535853
1784682263491.97998047	897.340147
1784682263496.97998047	903.438637
1784682263501.97998047	894.675946
1784682263506.97998047	898.766316
1784682263511.97998047	895.440172
1784682263516.97998047	878.375838
1784682263521.97998047	891.748045
1784682263526.97998047	918.902069
1784682263531.97998047	939.781342
1784682263536.97998047	909.741997
1784682263541.97998047	932.880780
1784682263546.97998047	935.300005
1784682263551.97998047	967.739614
1784682263556.97998047	958.045070
1784682263561.97998047	966.852849
1784682263566.97998047	943.009759
1784682263571.97998047	942.639369
1784682263576.97998047	1010.384441
1784682263581.97998047	972.677099
1784682263586.97998047	971.697016
1784682263591.97998047	943.272914
1784682263596.97998047	947.032227
1784682263601.97998047	955.568134
1784682263606.97998047	946.909905
1784682263611.97998047	901.221101
1784682263616.97998047	887.712920
1784682263621.97998047	852.118904
1784682263626.97998047	834.372472
1784682263631.97998047	830.400323
1784682263636.97998047	803.139941
1784682263641.97998047	833.289558
1784682263646.97998047	794.281729
1784682263651.97998047	757.873867
1784682263656.97998047	744.107201
1784682263661.97998047	720.260445
1784682263666.97998047	683.150165
1784682263671.97998047	651.406140
1784682263676.97998047	670.953907
1784682263681.97998047	622.573983
1784682263686.97998047	617.188260
1784682263691.97998047	586.259379
1784682263696.97998047	562.643491
1784682263701.97998047	553.684117
1784682263706.97998047	530.816983
1784682263711.97998047	517.953337
1784682263716.97998047	544.027569
1784682263721.97998047	573.992496
1784682263726.97998047	526.681681
1784682263731.97998047	571.922406
1784682263736.97998047	582.651229
1784682263741.97998047	608.254123
1784682263746.97998047	601.626660
1784682263751.97998047	592.986153
1784682263756.97998047	679.397417
1784682263761.97998047	675.373352
1784682263766.97998047	710.819809
1784682263771.97998047	746.863782
1784682263776.97998047	791.207798
1784682263781.97998047	832.141844
1784682263786.97998047	913.107835
1784682263791.97998047	953.866891
1784682263796.97998047	1016.649644
1784682263801.97998047	1082.639209
1784682263806.97998047	1130.101431
1784682263811.97998047	1208.618466
1784682263816.97998047	1227.471651
1784682263821.97998047	1348.079726
1784682263826.97998047	1399.613910
1784682263831.97998047	1422.186503
1784682263836.97998047	1496.349321
1784682263841.97998047	1591.358370
1784682263846.97998047	1696.244304
1784682263851.97998047	1743.007554
1784682263856.97998047	1782.547576
1784682263861.97998047	1897.742191
1784682263866.97998047	1961.050406
1784682263871.97998047	1989.577387
1784682263876.97998047	2042.054715
1784682263881.97998047	2162.219522
1784682263886.97998047	2188.601459
1784682263891.97998047	2245.901121
1784682263896.97998047	2338.037734
1784682263901.97998047	2359.927382
1784682263906.97998047	2416.750136
1784682263911.97998047	2451.970628
1784682263916.97998047	2509.902345
1784682263921.97998047	2509.919057
1784682263926.97998047	2556.896097
1784682263931.97998047	2565.519464
1784682263936.97998047	2610.756838
1784682263941.97998047	2641.538839
1784682263946.97998047	2681.346544
1784682263951.97998047	2684.202970
1784682263956.97998047	2688.417824
1784682263961.97998047	2711.651337
1784682263966.97998047	2731.963397
1784682263971.97998047	2755.464964
1784682263976.97998047	2770.574470
1784682263981.97998047	2762.477023
1784682263986.97998047	2733.113590
1784682263991.97998047	2706.590963
1784682263996.97998047	2746.158582
1784682264001.97998047	2709.648460
1784682264006.97998047	2722.438796
1784682264011.97998047	2722.494183
1784682264016.97998047	2700.623390
1784682264021.97998047	2716.603837
1784682264026.97998047	2640.019231
1784682264031.97998047	2611.706676
1784682264036.97998047	2608.806637
1784682264041.97998047	2590.263845
1784682264046.97998047	2536.160209
1784682264051.97998047	2556.879956
1784682264056.97998047	2491.596907
1784682264061.97998047	2461.043636
1784682264066.97998047	2415.783206
1784682264071.97998047	2394.304703
1784682264076.97998047	2347.054456
1784682264081.97998047	2328.575631
1784682264086.97998047	2300.226688
1784682264091.97998047	2320.302699
1784682264096.97998047	2221.119940
1784682264101.97998047	2154.413814
1784682264106.97998047	2131.368267
1784682264111.97998047	2117.183051
1784682264116.97998047	2054.692556
1784682264121.97998047	2011.750278
1784682264126.97998047	2001.219084
1784682264131.97998047	1933.627036
1784682264136.97998047	1900.897372
1784682264141.97998047	1847.972716
1784682264146.97998047	1783.006493
1784682264151.97998047	1685.899913
1784682264156.97998047	1663.020819
1784682264161.97998047	1635.707576
1784682264166.97998047	1555.931087
1784682264171.97998047	1548.157589
1784682264176.97998047	1460.552602
1784682264181.97998047	1463.632401
1784682264186.97998047	1387.860858
1784682264191.97998047	1363.662530
1784682264196.97998047	1339.577210
1784682264201.97998047	1331.574660
1784682264206.97998047	1243.776578
1784682264211.97998047	1170.407293
1784682264216.97998047	1170.934989
1784682264221.97998047	1112.398537
1784682264226.97998047	1072.009468
1784682264231.97998047	1055.288936
1784682264236.97998047	1042.740913
1784682264241.97998047	994.162011
1784682264246.97998047	1007.707034
1784682264251.97998047	956.422603
1784682264256.97998047	937.643725
1784682264261.97998047	938.249335
1784682264266.97998047	921.318259
1784682264271.97998047	909.470132
1784682264276.97998047	881.125322
1784682264281.97998047	914.874097
1784682264286.97998047	890.089476
1784682264291.97998047	887.733650
1784682264296.97998047	857.865052
1784682264301.97998047	918.261624
1784682264306.97998047	901.416063
1784682264311.97998047	914.945422
1784682264316.97998047	898.320856
1784682264321.97998047	909.670691
1784682264326.97998047	895.058942
1784682264331.97998047	940.427814
1784682264336.97998047	920.988056
1784682264341.97998047	946.104019
1784682264346.97998047	912.376307
1784682264351.97998047	957.446991
1784682264356.97998047	954.353899
1784682264361.97998047	970.468817
1784682264366.97998047	919.387386
1784682264371.97998047	980.315547
1784682264376.97998047	965.979111
1784682264381.97998047	944.022976
1784682264386.97998047	958.818410
1784682264391.97998047	946.276214
1784682264396.97998047	943.525267
1784682264401.97998047	913.552811
1784682264406.97998047	909.935339
1784682264411.97998047	871.019068
1784682264416.97998047	872.537826
1784682264421.97998047	868.858107
1784682264426.97998047	858.721622
1784682264431.97998047	870.590535
1784682264436.97998047	810.815823
1784682264441.97998047	818.717664
1784682264446.97998047	811.407499
1784682264451.97998047	789.117246
1784682264456.97998047	735.749381
1784682264461.97998047	725.880724
1784682264466.97998047	713.789443
1784682264471.97998047	689.823570
1784682264476.97998047	686.268754
1784682264481.97998047	598.568090
1784682264486.97998047	654.198846
1784682264491.97998047	600.474868
1784682264496.97998047	610.689040
1784682264501.97998047	563.362720
1784682264506.97998047	571.782523
1784682264511.97998047	539.702787
1784682264516.97998047	526.734233
1784682264521.97998047	561.523433
1784682264526.97998047	538.212433
1784682264531.97998047	546.507693
1784682264536.97998047	588.882253
1784682264541.97998047	567.256298
1784682264546.97998047	568.357397
1784682264551.97998047	611.231694
1784682264556.97998047	628.960277
1784682264561.97998047	635.181704
1784682264566.97998047	687.110701
1784682264571.97998047	704.435908
1784682264576.97998047	754.677761
1784682264581.97998047	796.067644
1784682264586.97998047	813.952286
1784682264591.97998047	848.498827
1784682264596.97998047	908.838633
1784682264601.97998047	941.863793
1784682264606.97998047	980.292240
1784682264611.97998047	1072.023144
1784682264616.97998047	1128.039620
1784682264621.97998047	1184.298477
1784682264626.97998047	1267.646695
1784682264631.97998047	1340.681209
1784682264636.97998047	1363.543825
1784682264641.97998047	1448.691041
1784682264646.97998047	1525.954957
1784682264651.97998047	1572.198169
1784682264656.97998047	1639.862464
1784682264661.97998047	1738.981693
1784682264666.97998047	1768.640782
1784682264671.97998047	1858.382428
1784682264676.97998047	1955.448657
1784682264681.97998047	1989.607502
1784682264686.97998047	2089.044075
1784682264691.97998047	2069.309342
1784682264696.97998047	2166.120887
1784682264701.97998047	2226.769203
1784682264706.97998047	2241.611942
1784682264711.97998047	2345.340737
1784682264716.97998047	2375.463557
1784682264721.97998047	2400.523586
1784682264726.97998047	2467.163209
1784682264731.97998047	2493.958546
1784682264736.97998047	2548.131404
1784682264741.97998047	2543.254398
1784682264746.97998047	2601.535993
1784682264751.97998047	2619.253631
1784682264756.97998047	2672.355190
1784682264761.97998047	2702.915746
1784682264766.97998047	2715.264183
1784682264771.97998047	2703.831924
1784682264776.97998047	2736.007455
1784682264781.97998047	2776.532129
1784682264786.97998047	2734.235546
1784682264791.97998047	2738.300376
1784682264796.97998047	2727.963440
1784682264801.97998047	2768.020843
1784682264806.97998047	2748.902626
1784682264811.97998047	2737.080710
1784682264816.97998047	2705.342994
1784682264821.97998047	2731.201799
1784682264826.97998047	2732.321669
1784682264831.97998047	2706.146698
1784682264836.97998047	2680.416542
1784682264841.97998047	2686.803369
1784682264846.97998047	2697.491860
1784682264851.97998047	2624.790325
1784682264856.97998047	2636.195173
1784682264861.97998047	2641.546583
1784682264866.97998047	2575.894076
1784682264871.97998047	2541.993647
1784682264876.97998047	2536.840918
1784682264881.97998047	2487.195613
1784682264886.97998047	2483.436771
1784682264891.97998047	2417.967583
1784682264896.97998047	2407.421362
1784682264901.97998047	2380.186323
1784682264906.97998047	2332.333273
1784682264911.97998047	2307.658730
1784682264916.97998047	2255.760342
1784682264921.97998047	2241.007024
1784682264926.97998047	2188.809459
1784682264931.97998047	2143.377142
1784682264936.97998047	2116.935178
1784682264941.97998047	2082.561280
1784682264946.97998047	1999.595885
1784682264951.97998047	1985.431728
1784682264956.97998047	1927.724596
1784682264961.97998047	1880.540813
1784682264966.97998047	1863.138603
1784682264971.97998047	1819.691451
1784682264976.97998047	1783.226480
1784682264981.97998047	1701.220283
1784682264986.97998047	1702.903135
1784682264991.97998047	1632.007444
1784682264996.97998047	1564.433407
1784682265001.97998047	1539.274811
1784682265006.97998047	1522.161219
1784682265011.97998047	1474.777272
1784682265016.97998047	1363.996676
1784682265021.97998047	1383.100628
1784682265026.97998047	1341.425679
1784682265031.97998047	1278.590388
1784682265036.97998047	1254.429611
1784682265041.97998047	1259.666834
1784682265046.97998047	1159.928646
1784682265051.97998047	1168.863501
1784682265056.97998047	1107.523917
1784682265061.97998047	1099.193038
1784682265066.97998047	1053.325560
1784682265071.97998047	1021.602845
1784682265076.97998047	1024.982540
1784682265081.97998047	994.505217
1784682265086.97998047	978.294973
1784682265091.97998047	967.826963
1784682265096.97998047	895.023328
1784682265101.97998047	938.305530
1784682265106.97998047	888.350319
1784682265111.97998047	916.814650
1784682265116.97998047	890.536309
1784682265121.97998047	886.747852
1784682265126.97998047	905.670467
1784682265131.97998047	940.211951
1784682265136.97998047	887.431631
1784682265141.97998047	915.700521
1784682265146.97998047	898.860718
1784682265151.97998047	913.264306
1784682265156.97998047	908.461652
1784682265161.97998047	881.948921
1784682265166.97998047	905.704341
1784682265171.97998047	931.663582
1784682265176.97998047	921.057055
1784682265181.97998047	919.273807
1784682265186.97998047	924.617218
1784682265191.97998047	943.284088
1784682265196.97998047	925.342805
1784682265201.97998047	975.850638
1784682265206.97998047	934.929928
1784682265211.97998047	939.234616
1784682265216.97998047	960.163344
1784682265221.97998047	932.878947
1784682265226.97998047	975.374680
1784682265231.97998047	925.252965
1784682265236.97998047	962.486005
1784682265241.97998047	913.141203
1784682265246.97998047	935.670554
1784682265251.97998047	917.549017
1784682265256.97998047	912.878119
1784682265261.97998047	889.909187
1784682265266.97998047	882.924519
1784682265271.97998047	858.117857
1784682265276.97998047	870.184819
1784682265281.97998047	816.996793
1784682265286.97998047	822.604269
1784682265291.97998047	850.766025
1784682265296.97998047	799.820970
1784682265301.97998047	784.431783
1784682265306.97998047	782.252328
1784682265311.97998047	750.069591
1784682265316.97998047	729.812356
1784682265321.97998047	714.585495
1784682265326.97998047	655.847009
1784682265331.97998047	658.836827
1784682265336.97998047	635.626007
1784682265341.97998047	596.519918
1784682265346.97998047	628.799179
1784682265351.97998047	586.388695
1784682265356.97998047	565.927486
1784682265361.97998047	518.207955
1784682265366.97998047	515.908891
1784682265371.97998047	574.181088
1784682265376.97998047	536.410423
1784682265381.97998047	524.837789
1784682265386.97998047	567.831441
1784682265391.97998047	553.941135
1784682265396.97998047	565.121430
1784682265401.97998047	583.489497
1784682265406.97998047	569.225001
1784682265411.97998047	580.942343
1784682265416.97998047	619.416035
1784682265421.97998047	632.960055
1784682265426.97998047	688.394206
1784682265431.97998047	739.808082
1784682265436.97998047	757.441154
1784682265441.97998047	768.816531
1784682265446.97998047	773.495796
1784682265451.97998047	875.125945
1784682265456.97998047	861.907912
1784682265461.97998047	930.578837
1784682265466.97998047	988.068433
1784682265471.97998047	1058.987240
1784682265476.97998047	1089.823262
1784682265481.97998047	1146.983406
1784682265486.97998047	1240.242248
1784682265491.97998047	1277.943712
1784682265496.97998047	1340.802311
1784682265501.97998047	1344.175833
1784682265506.97998047	1402.795877
1784682265511.97998047	1481.468980
1784682265516.97998047	1553.795212
1784682265521.97998047	1635.132685
1784682265526.97998047	1712.258927
1784682265531.97998047	1756.557176
1784682265536.97998047	1791.832576
1784682265541.97998047	1862.361994
1784682265546.97998047	1956.906122
1784682265551.97998047	1983.506756
1784682265556.97998047	2052.940191
1784682265561.97998047	2119.710594
1784682265566.97998047	2167.528624
1784682265571.97998047	2228.379610
1784682265576.97998047	2202.539511
1784682265581.97998047	2316.030827
1784682265586.97998047	2388.442264
1784682265591.97998047	2379.277023
1784682265596.97998047	2429.326288
1784682265601.97998047	2463.705878
1784682265606.97998047	2534.065431
1784682265611.97998047	2494.896759
1784682265616.97998047	2556.530721
1784682265621.97998047	2603.832404
1784682265626.97998047	2579.945985
1784682265631.97998047	2653.334384
1784682265636.97998047	2653.665744
1784682265641.97998047	2715.746089
1784682265646.97998047	2702.197374
1784682265651.97998047	2721.659137
1784682265656.97998047	2762.614751
1784682265661.97998047	2723.299056
1784682265666.97998047	2752.847207
1784682265671.97998047	2766.016485
1784682265676.97998047	2783.251438
1784682265681.97998047	2750.947947
1784682265686.97998047	2742.440126
1784682265691.97998047	2716.005632
1784682265696.97998047	2732.227051
1784682265701.97998047	2728.670162
1784682265706.97998047	2671.880753
1784682265711.97998047	2697.440541
1784682265716.97998047	2669.657189
1784682265721.97998047	2684.212815
1784682265726.97998047	2697.827895
1784682265731.97998047	2595.290225
1784682265736.97998047	2624.966343
1784682265741.97998047	2631.372208
1784682265746.97998047	2595.818684
1784682265751.97998047	2577.724743
1784682265756.97998047	2550.913400
1784682265761.97998047	2521.947121
1784682265766.97998047	2500.526145
1784682265771.97998047	2486.110072
1784682265776.97998047	2444.970239
1784682265781.97998047	2349.315930
1784682265786.97998047	2354.553224
1784682265791.97998047	2335.166190
1784682265796.97998047	2316.710618
1784682265801.97998047	2306.494866
1784682265806.97998047	2243.087567
1784682265811.97998047	2204.797052
1784682265816.97998047	2184.418425
1784682265821.97998047	2143.926351
1784682265826.97998047	2105.019026
1784682265831.97998047	2096.756156
1784682265836.97998047	2008.982600
1784682265841.97998047	2007.708879
1784682265846.97998047	1971.196306
1784682265851.97998047	1931.459982
1784682265856.97998047	1864.226732
1784682265861.97998047	1861.480364
1784682265866.97998047	1772.931736
1784682265871.97998047	1732.906442
1784682265876.97998047	1708.158105
1784682265881.97998047	1675.245982
1784682265886.97998047	1610.706293
1784682265891.97998047	1591.410457
1784682265896.97998047	1499.757939
1784682265901.97998047	1480.119822
1784682265906.97998047	1459.107536
1784682265911.97998047	1392.380912
1784682265916.97998047	1399.815874
1784682265921.97998047	1273.564147
1784682265926.97998047	1276.348873
1784682265931.97998047	1265.653585
1784682265936.97998047	1229.202648
1784682265941.97998047	1182.554146
1784682265946.97998047	1178.181110
1784682265951.97998047	1103.933385
1784682265956.97998047	1098.782932
1784682265961.97998047	1119.719855
1784682265966.97998047	1054.134423
1784682265971.97998047	997.675755
1784682265976.97998047	1042.531271
1784682265981.97998047	1018.449752
1784682265986.97998047	945.249641
1784682265991.97998047	957.916636
1784682265996.97998047	935.329510
1784682266001.97998047	938.518135
1784682266006.97998047	909.100916
1784682266011.97998047	911.954592
1784682266016.97998047	925.745440
1784682266021.97998047	870.480180
1784682266026.97998047	907.884103
1784682266031.97998047	880.251814
1784682266036.97998047	897.333130
1784682266041.97998047	874.027902
1784682266046.97998047	892.094276
1784682266051.97998047	869.243576
1784682266056.97998047	899.365819
1784682266061.97998047	931.597092
1784682266066.97998047	886.325488
1784682266071.97998047	902.092421
1784682266076.97998047	893.296963
1784682266081.97998047	924.892087
1784682266086.97998047	934.191189
1784682266091.97998047	942.881980
1784682266096.97998047	950.469016
1784682266101.97998047	966.233527
1784682266106.97998047	924.269248
1784682266111.97998047	957.244541
1784682266116.97998047	954.018674
1784682266121.97998047	942.622201
1784682266126.97998047	952.750521
1784682266131.97998047	927.426210
1784682266136.97998047	951.882746
1784682266141.97998047	944.614612
1784682266146.97998047	956.913636
1784682266151.97998047	914.733404
1784682266156.97998047	929.687036
1784682266161.97998047	930.718990
1784682266166.97998047	925.272446
1784682266171.97998047	913.375770
1784682266176.97998047	901.667880
1784682266181.97998047	853.524690
1784682266186.97998047	866.367305
1784682266191.97998047	836.418234
1784682266196.97998047	830.205995
1784682266201.97998047	792.515108
1784682266206.97998047	782.959446
1784682266211.97998047	773.531846
1784682266216.97998047	768.978224
1784682266221.97998047	708.150839
1784682266226.97998047	738.903868
1784682266231.97998047	675.701118
1784682266236.97998047	666.091256
1784682266241.97998047	653.422084
1784682266246.97998047	640.950281
1784682266251.97998047	621.625253
1784682266256.97998047	630.783190
1784682266261.97998047	594.259819
1784682266266.97998047	546.585002
1784682266271.97998047	592.827662
1784682266276.97998047	564.672534
1784682266281.97998047	574.934774
1784682266286.97998047	556.895336
1784682266291.97998047	553.747996
1784682266296.97998047	523.922256
1784682266301.97998047	542.084597
1784682266306.97998047	572.960410
1784682266311.97998047	560.734084
1784682266316.97998047	581.170381
1784682266321.97998047	601.623741
1784682266326.97998047	587.935728
1784682266331.97998047	610.954725
1784682266336.97998047	661.521720
1784682266341.97998047	637.485588
1784682266346.97998047	712.219541
1784682266351.97998047	735.145821
1784682266356.97998047	778.273659
1784682266361.97998047	814.994547
1784682266366.97998047	848.526856
1784682266371.97998047	916.876838
1784682266376.97998047	931.127715
1784682266381.97998047	970.660453
1784682266386.97998047	1030.452088
1784682266391.97998047	1096.410121
1784682266396.97998047	1133.942189
1784682266401.97998047	1241.594578
1784682266406.97998047	1251.604729
1784682266411.97998047	1289.154197
1784682266416.97998047	1408.614967
1784682266421.97998047	1454.410342
1784682266426.97998047	1477.220666
1784682266431.97998047	1561.587988
1784682266436.97998047	1616.114911
1784682266441.97998047	1686.859052
1784682266446.97998047	1770.950528
1784682266451.97998047	1805.466070
1784682266456.97998047	1880.613512
1784682266461.97998047	1930.018102
1784682266466.97998047	2014.637338
1784682266471.97998047	2068.764877
1784682266476.97998047	2081.872369
1784682266481.97998047	2128.662868
1784682266486.97998047	2205.553109
1784682266491.97998047	2202.218640
1784682266496.97998047	2281.974403
1784682266501.97998047	2379.198584
1784682266506.97998047	2358.989333
1784682266511.97998047	2429.487114
1784682266516.97998047	2452.411466
1784682266521.97998047	2489.126371
1784682266526.97998047	2525.798648
1784682266531.97998047	2561.761164
1784682266536.97998047	2605.968370
1784682266541.97998047	2605.396024
1784682266546.97998047	2643.589942
1784682266551.97998047	2698.094944
1784682266556.97998047	2671.321284
1784682266561.97998047	2671.449477
1784682266566.97998047	2751.267961
1784682266571.97998047	2703.659631
1784682266576.97998047	2758.006594
1784682266581.97998047	2737.937535
1784682266586.97998047	2737.023533
1784682266591.97998047	2766.227039
1784682266596.97998047	2761.830515
1784682266601.97998047	2759.457672
1784682266606.97998047	2723.681362
1784682266611.97998047	2742.631761
1784682266616.97998047	2722.662736
1784682266621.97998047	2724.811396
1784682266626.97998047	2682.131377
1784682266631.97998047	2684.506147
1784682266636.97998047	2660.247593
1784682266641.97998047	2615.742268
1784682266646.97998047	2627.346895
1784682266651.97998047	2608.833601
1784682266656.97998047	2622.986727
1784682266661.97998047	2566.657772
1784682266666.97998047	2526.259864
1784682266671.97998047	2514.345131
1784682266676.97998047	2522.300819
1784682266681.97998047	2498.149775
1784682266686.97998047	2468.492282
1784682266691.97998047	2409.203914
1784682266696.97998047	2394.556097
1784682266701.97998047	2381.927081
1784682266706.97998047	2348.696195
1784682266711.97998047	2325.613322
1784682266716.97998047	2325.331025
1784682266721.97998047	2257.399206
1784682266726.97998047	2240.519412
1784682266731.97998047	2152.860105
1784682266736.97998047	2107.900344
1784682266741.97998047	2100.306539
1784682266746.97998047	2047.080115
1784682266751.97998047	2056.542768
1784682266756.97998047	2000.004511
1784682266761.97998047	1973.957716
1784682266766.97998047	1886.157551
1784682266771.97998047	1877.252003
1784682266776.97998047	1814.772025
1784682266781.97998047	1796.638165
1784682266786.97998047	1754.855315
1784682266791.97998047	1680.327700
1784682266796.97998047	1640.944610
1784682266801.97998047	1611.518762
1784682266806.97998047	1577.739470
1784682266811.97998047	1530.089663
1784682266816.97998047	1471.614268
1784682266821.97998047	1423.122689
1784682266826.97998047	1418.605903
1784682266831.97998047	1386.296451
1784682266836.97998047	1347.817543
1784682266841.97998047	1288.247705
1784682266846.97998047	1239.830808
1784682266851.97998047	1209.936932
1784682266856.97998047	1186.112661
1784682266861.97998047	1170.034737
1784682266866.97998047	1148.299142
1784682266871.97998047	1093.579010
1784682266876.97998047	1046.967901
1784682266881.97998047	1031.574761
1784682266886.97998047	1013.993026
1784682266891.97998047	963.614279
1784682266896.97998047	956.029392
1784682266901.97998047	959.197931
1784682266906.97998047	922.268256
1784682266911.97998047	900.971218
1784682266916.97998047	951.318688
1784682266921.97998047	897.957093
1784682266926.97998047	886.092767
1784682266931.97998047	936.728310
1784682266936.97998047	914.911561
1784682266941.97998047	861.767672
1784682266946.97998047	892.933660
1784682266951.97998047	876.661393
1784682266956.97998047	903.050991
1784682266961.97998047	932.997954
1784682266966.97998047	922.031026
1784682266971.97998047	895.941136
1784682266976.97998047	907.346255
1784682266981.97998047	933.741482
1784682266986.97998047	938.884790
1784682266991.97998047	933.837400
1784682266996.97998047	901.440104
1784682267001.97998047	914.691159
1784682267006.97998047	936.355593
1784682267011.97998047	909.072582
1784682267016.97998047	975.088936
1784682267021.97998047	956.541632
1784682267026.97998047	953.124483
1784682267031.97998047	967.396025
1784682267036.97998047	972.536594
1784682267041.97998047	972.288313
1784682267046.97998047	971.239915
1784682267051.97998047	937.619667
1784682267056.97998047	921.218622
1784682267061.97998047	917.455707
1784682267066.97998047	913.638480
1784682267071.97998047	888.024924
1784682267076.97998047	881.061139
1784682267081.97998047	901.957471
1784682267086.97998047	868.882946
1784682267091.97998047	864.446973
1784682267096.97998047	857.038293
1784682267101.97998047	781.624581
1784682267106.97998047	771.576970
1784682267111.97998047	776.392053
1784682267116.97998047	767.278505
